customer_state,total_payment_value,total_freight,total_weight_g,total_volume_cm3,principal_category_by_price,principal_seller_state_by_price,purchase_year,facturacion_promedio_t1,facturacion_mediana_t1,facturacion_std_t1,facturacion_total_7d_avg,dias_entrega_promedio_7d_avg,dias_entrega_promedio_t2,dias_entrega_promedio_prev_month,es_post_domingo_festivo,es_diciembre,es_fin_de_semana_extendido,distancia_km,distancia_total_t1,distancia_total_prev_month,delivery_days
SP,313.53,14.53,8500.0,25200.0,b'cama_mesa_banho',SP,2018.0,201.745204,110.875,361.010824,42575.537143,16.859029,14.101227,14.949342,1.0,0.0,1.0,297.098176,1165.502251,390767.341004,5.0
RJ,206.43,16.43,250.0,3300.0,b'esporte_lazer',SP,2018.0,183.830466,112.61,316.135736,42949.447143,11.135274,8.755556,9.806023,0.0,0.0,0.0,378.786509,16157.10594,424423.205949,7.0
SP,106.38,16.58,800.0,4032.0,b'utilidades_domesticas',SP,2018.0,148.955899,93.83,183.923164,30373.777143,15.774381,16.109929,14.586934,0.0,0.0,1.0,34.373933,14326.724768,421109.470293,6.0
SP,84.58,14.58,6038.0,54332.0,b'cama_mesa_banho',SP,2018.0,169.506486,119.65,162.104193,14913.82,15.047248,12.696078,13.721701,1.0,0.0,0.0,146.12759,10228.929976,481297.418576,6.0
SP,67.39,8.72,500.0,6050.0,b'cama_mesa_banho',SP,2018.0,112.55,108.0,64.17196,33163.796667,16.982157,16.085366,13.715038,1.0,0.0,0.0,170.520892,0.0,455464.133916,13.0
SP,37.37,7.47,250.0,1200.0,b'beleza_saude',SP,2018.0,165.430319,118.74,185.144258,37786.594286,8.86101,14.0,9.806023,0.0,0.0,0.0,159.316909,27238.912642,424423.205949,7.0
SP,114.74,24.94,4267.0,39468.0,b'brinquedos',SP,2017.0,140.122045,112.91,112.317913,24056.81,13.468197,9.273885,11.02144,0.0,0.0,1.0,129.680914,989.037405,304388.330097,13.0
SP,38.62,8.72,350.0,9375.0,b'utilidades_domesticas',SP,2018.0,60.07,60.07,41.846579,24385.727143,15.51466,11.222222,15.685915,0.0,0.0,0.0,19.353658,503.427417,350875.393133,10.0
SP,514.37,21.62,9900.0,44460.0,b'beleza_saude',SP,2018.0,148.875084,97.07,200.348697,45938.228571,8.551046,7.818182,9.806023,0.0,0.0,1.0,86.184864,25254.15245,424423.205949,5.0
RJ,4445.5,45.5,1100.0,7170.0,b'relogios_presentes',RJ,2018.0,205.306974,116.995,359.040854,16448.48,16.676556,12.412371,16.552935,0.0,0.0,0.0,88.418294,1550.992366,471112.176282,4.0
SP,53.68,7.78,150.0,2816.0,b'esporte_lazer',SP,2018.0,148.135545,101.93,184.283167,36682.812857,14.754947,15.039216,15.685915,0.0,0.0,0.0,19.36552,32217.267503,350875.393133,3.0
SP,167.36,47.4,2300.0,10240.0,b'cama_mesa_banho',SP,2018.0,146.652034,100.23,178.509146,36049.144286,14.77198,15.841772,14.586934,0.0,0.0,0.0,233.038906,21694.682189,421109.470293,10.0
RJ,108.1,8.11,400.0,8000.0,b'brinquedos',RJ,2017.0,176.670308,98.32,261.153996,21242.365714,12.645841,11.412017,11.02144,0.0,0.0,0.0,29.325491,11059.024228,304388.330097,3.0
RJ,225.7,18.7,3040.0,16920.0,b'cama_mesa_banho',SP,2017.0,153.581691,112.12,158.976452,36921.561667,16.204182,16.231746,11.723562,0.0,1.0,0.0,443.062804,19136.037762,343480.138209,19.0
SP,79.44,14.54,1300.0,8512.0,b'cama_mesa_banho',SP,2018.0,149.017412,107.515,167.752428,42669.32,10.866723,10.867133,16.552935,0.0,0.0,1.0,280.615302,9842.20149,471112.176282,17.0
SP,27.02,14.52,150.0,9720.0,b'utilidades_domesticas',PR,2017.0,207.623986,125.31,315.467481,15499.002857,11.053593,12.0,9.861342,0.0,0.0,0.0,537.52195,7935.214081,100733.911078,7.0
SP,72.22,13.23,1450.0,29925.0,b'cama_mesa_banho',SP,2018.0,175.549455,114.505,246.120941,44943.014286,13.353076,10.407008,16.552935,0.0,0.0,1.0,67.077291,2983.657791,471112.176282,4.0
RJ,200.0,60.4,1000.0,9724.0,b'beleza_saude',SP,2018.0,139.781387,105.335,133.05942,34461.83,14.535784,13.891892,15.685915,0.0,0.0,0.0,517.044385,27659.508373,350875.393133,13.0
RJ,227.81,67.82,14350.0,125000.0,b'utilidades_domesticas',SP,2017.0,126.976941,106.69,93.34268,7835.056,12.272045,13.671233,9.861342,0.0,0.0,1.0,375.833817,5982.01225,100733.911078,16.0
RJ,86.2,28.2,400.0,704.0,b'relogios_presentes',SP,2017.0,139.513134,103.245,124.975662,15032.3,10.737843,12.48366,11.140125,0.0,0.0,0.0,349.74187,6654.104232,204408.639154,9.0
SP,117.27,9.67,2075.0,7875.0,b'cama_mesa_banho',SP,2018.0,158.947276,111.31,185.219078,36466.665714,15.031157,15.204403,14.586934,0.0,0.0,0.0,67.932057,12716.33219,421109.470293,3.0
SP,132.64,7.74,4338.0,2856.0,b'relogios_presentes',SP,2018.0,161.738085,101.5,225.359252,48035.841429,11.604527,10.155807,16.552935,0.0,0.0,1.0,93.266435,24355.661471,471112.176282,17.0
RJ,70.27,15.27,250.0,352.0,b'relogios_presentes',SP,2018.0,134.32,67.05,161.079081,44519.647143,12.567361,12.145455,16.552935,1.0,0.0,0.0,351.421783,13940.322722,471112.176282,6.0
SP,44.24,9.34,600.0,4096.0,b'informatica_acessorios',SP,2017.0,158.44375,157.415,85.901293,17597.752857,10.40811,9.111111,12.847377,1.0,0.0,0.0,78.457864,6038.563721,250658.264608,4.0
SP,34.69,7.39,258.0,4032.0,b'beleza_saude',SP,2018.0,161.165,111.87,189.13024,39478.931429,17.635127,12.909535,16.552935,0.0,0.0,1.0,110.407312,21860.252841,471112.176282,4.0
SP,55.91,10.96,250.0,5566.0,b'brinquedos',SP,2017.0,246.527391,112.46,489.610504,12040.401667,11.133468,11.638554,7.389867,0.0,0.0,0.0,67.012398,6200.168161,26973.463786,7.0
SP,54.56,16.58,700.0,8192.0,b'moveis_decoracao',SP,2018.0,159.301354,107.505,181.305805,47950.408571,7.718337,8.002833,9.806023,0.0,0.0,1.0,97.585998,21472.990148,424423.205949,3.0
RJ,88.27,18.37,320.0,2475.0,b'utilidades_domesticas',MG,2018.0,177.759936,101.965,318.188102,43288.224286,16.61353,14.788043,14.949342,0.0,0.0,1.0,360.616023,16646.356044,390767.341004,6.0
SP,394.06,14.16,300.0,1232.0,b'brinquedos',SP,2018.0,164.892615,107.195,201.509964,26596.825,16.622559,13.612613,15.685915,0.0,0.0,1.0,262.967337,3807.888871,350875.393133,9.0
RJ,126.4,56.4,1020.0,22800.0,b'informatica_acessorios',SP,2017.0,130.392911,84.92,141.001789,17363.6,13.021717,10.382022,12.847377,0.0,0.0,1.0,327.988452,13269.992901,250658.264608,10.0
SP,230.86,13.86,1350.0,20956.0,b'esporte_lazer',SP,2018.0,138.515462,90.35,158.353208,33988.814286,14.644992,14.159322,14.586934,0.0,0.0,1.0,371.396985,13642.92037,421109.470293,12.0
SP,223.14,30.94,6300.0,53360.0,b'cama_mesa_banho',SP,2017.0,171.685393,104.965,208.343832,34017.224286,10.359448,9.852843,11.723562,0.0,1.0,1.0,165.684811,14589.250224,343480.138209,6.0
RJ,195.58,29.68,8975.0,48960.0,b'brinquedos',PR,2017.0,151.02404,104.875,179.633941,20038.504286,12.845585,13.364238,11.846389,0.0,0.0,0.0,673.42151,23162.28642,343516.704227,8.0
SP,132.24,12.34,4350.0,8000.0,b'esporte_lazer',SP,2017.0,160.57,160.57,0.0,22532.404286,11.796097,11.051282,11.846389,1.0,0.0,0.0,260.758761,5146.882286,343516.704227,11.0
RJ,188.06,19.06,250.0,17745.0,b'relogios_presentes',SP,2018.0,90.735,84.435,58.535089,33828.28,15.822852,13.419355,14.949342,1.0,0.0,0.0,444.011828,5965.757951,390767.341004,10.0
SP,94.4,9.41,600.0,8151.0,b'beleza_saude',SP,2017.0,126.495,107.48,94.892205,30153.948571,10.910082,10.026087,11.846389,1.0,0.0,0.0,17.63789,8146.368744,343516.704227,17.0
SP,177.11,47.21,2800.0,22050.0,b'moveis_decoracao',PR,2018.0,152.028,85.58,137.512752,17498.914286,9.541093,15.285714,11.552505,0.0,0.0,0.0,793.094492,984.641825,488209.852444,13.0
SP,133.36,23.76,320.0,3744.0,b'esporte_lazer',SP,2017.0,153.49287,95.21,170.620632,29695.538571,11.366604,11.052174,11.846389,0.0,0.0,1.0,292.333957,5491.322893,343516.704227,9.0
SP,51.64,11.74,800.0,15625.0,b'moveis_decoracao',SP,2017.0,161.533333,137.91,119.014364,11715.121429,11.147649,11.714286,9.861342,1.0,0.0,0.0,20.086597,8988.536479,100733.911078,2.0
SP,333.65,68.65,3500.0,12800.0,b'cama_mesa_banho',SP,2018.0,126.860385,95.29,90.348093,33789.817143,15.268982,15.010526,14.586934,1.0,0.0,0.0,219.962081,6929.333652,421109.470293,9.0
SP,59.22,19.32,285.0,2210.0,b'informatica_acessorios',MG,2018.0,168.326011,101.18,236.567079,47381.472857,14.236961,13.421622,16.552935,0.0,0.0,0.0,677.725362,20328.449557,471112.176282,9.0
SP,132.13,12.23,4200.0,101528.0,b'cama_mesa_banho',SP,2017.0,97.877857,79.305,59.709526,14191.515714,11.017485,9.561905,9.861342,0.0,0.0,1.0,87.816704,149.725895,100733.911078,21.0
SP,108.67,9.67,1150.0,23166.0,b'beleza_saude',PR,2018.0,158.103204,107.22,184.926288,42312.411429,14.670045,12.788991,14.949342,0.0,0.0,1.0,597.072559,20021.585537,390767.341004,8.0
SP,243.01,13.11,342.0,3510.0,b'relogios_presentes',SP,2017.0,143.371848,85.75,162.179588,20866.802857,10.865641,10.700935,10.36886,0.0,0.0,1.0,177.613245,12252.321619,254990.21744,5.0
SP,77.57,17.67,1350.0,12250.0,b'moveis_decoracao',MG,2017.0,179.035,179.035,167.124688,17350.912857,13.969833,12.761905,13.725249,1.0,0.0,0.0,523.996481,11743.774367,117455.248491,7.0
SP,528.7,14.8,2000.0,4000.0,b'informatica_acessorios',SP,2017.0,149.579891,99.78,169.356604,19249.514286,10.564151,11.666667,10.36886,0.0,0.0,0.0,63.734804,12025.603552,254990.21744,8.0
SP,55.86,13.87,650.0,2560.0,b'cama_mesa_banho',SP,2018.0,157.501765,105.94,207.759447,44006.947143,7.686666,6.666667,9.806023,0.0,0.0,0.0,296.966395,32804.760617,424423.205949,6.0
SP,173.82,23.85,1050.0,6000.0,b'utilidades_domesticas',MG,2018.0,183.651897,92.815,380.231493,31876.291429,9.180096,11.166667,11.552505,0.0,0.0,0.0,613.661922,3124.824541,488209.852444,5.0
SP,84.7,14.8,1100.0,9000.0,b'utilidades_domesticas',SP,2018.0,176.042906,106.49,239.218438,42041.981429,9.040365,8.413897,9.806023,0.0,0.0,1.0,305.851596,18198.255375,424423.205949,4.0
SP,31.43,12.48,400.0,2240.0,b'utilidades_domesticas',PR,2018.0,142.442462,92.89,218.455298,24879.65,16.132388,15.501587,15.685915,0.0,0.0,1.0,544.198385,19347.780149,350875.393133,16.0
SP,91.21,13.21,250.0,640.0,b'relogios_presentes',SP,2018.0,161.5075,176.31,34.12653,42706.118571,11.312918,7.980952,11.552505,1.0,0.0,0.0,125.592621,9939.414701,488209.852444,7.0
RJ,209.91,15.11,325.0,2304.0,b'relogios_presentes',SP,2017.0,170.139937,115.45,192.966966,35972.163333,15.915555,0.0,11.723562,0.0,1.0,0.0,407.34061,21508.641652,343480.138209,9.0
RJ,199.8,0.0,1168.0,4576.0,b'relogios_presentes',SP,2018.0,175.83511,106.78,321.117563,37893.29,17.668932,13.517544,16.552935,0.0,0.0,1.0,472.125204,23446.588699,471112.176282,9.0
RJ,172.97,13.07,792.0,4256.0,b'beleza_saude',RJ,2017.0,137.94697,96.84,147.367678,39429.965714,12.59336,13.017301,11.723562,0.0,1.0,1.0,42.107636,18854.541012,343480.138209,10.0
SP,88.55,13.55,8050.0,48000.0,b'moveis_decoracao',SP,2017.0,178.518043,107.94,227.957735,26834.117143,11.926817,10.758824,11.02144,0.0,0.0,1.0,363.127928,1415.038738,304388.330097,8.0
SP,46.85,11.85,100.0,2560.0,b'cama_mesa_banho',SP,2017.0,75.506,77.65,36.338078,16028.504286,10.628528,11.44,11.140125,1.0,0.0,0.0,223.881786,3074.972806,204408.639154,14.0
SP,87.32,7.42,150.0,4096.0,b'informatica_acessorios',SP,2018.0,170.633018,119.51,202.033343,47203.784286,12.303706,17.0,16.552935,0.0,0.0,0.0,85.765565,30796.301197,471112.176282,2.0
SP,48.43,14.43,1000.0,9251.0,b'utilidades_domesticas',PR,2018.0,168.727411,104.85,262.690283,36702.774286,15.843978,22.25,14.949342,0.0,0.0,0.0,462.54827,29743.23519,390767.341004,8.0
SP,76.77,7.78,50.0,528.0,b'esporte_lazer',SP,2017.0,127.860588,83.205,139.256663,36969.41,11.19509,11.831933,11.723562,1.0,1.0,0.0,99.572489,13187.485212,343480.138209,2.0
SP,103.43,13.53,5200.0,25000.0,b'brinquedos',SP,2018.0,163.764188,108.9,213.609864,49372.958571,11.394114,9.16338,16.552935,0.0,0.0,1.0,137.094244,28540.149545,471112.176282,4.0
SP,140.16,15.26,4050.0,15625.0,b'beleza_saude',SP,2018.0,222.885904,115.82,360.787072,35101.732857,10.107025,8.339041,11.552505,0.0,0.0,1.0,118.08636,4128.664229,488209.852444,9.0
SP,56.78,8.88,775.0,8211.0,b'utilidades_domesticas',SP,2018.0,169.781787,101.15,253.076443,49446.338571,10.682573,16.526316,16.552935,0.0,0.0,0.0,28.019438,35668.44615,471112.176282,2.0
SP,159.68,13.68,310.0,1920.0,b'relogios_presentes',SP,2018.0,169.637555,90.62,336.533038,38817.924286,8.834644,8.673591,9.806023,0.0,0.0,0.0,307.297455,21592.876477,424423.205949,12.0
RJ,121.7,16.7,600.0,2704.0,b'informatica_acessorios',SP,2018.0,187.10192,117.79,258.923166,48305.822857,12.079549,11.576037,16.552935,0.0,0.0,0.0,321.050799,30623.818403,471112.176282,4.0
SP,143.73,23.83,5200.0,16224.0,b'moveis_decoracao',MG,2017.0,48.06,48.06,0.0,14059.924286,11.088914,11.285714,9.861342,1.0,0.0,0.0,470.096968,4097.101189,100733.911078,8.0
RJ,61.91,16.11,600.0,2400.0,b'moveis_decoracao',SP,2017.0,150.581675,102.03,155.144531,22130.446667,10.298292,10.329268,10.36886,0.0,0.0,1.0,571.318716,12320.772954,254990.21744,16.0
SP,136.16,13.16,2350.0,13041.0,b'utilidades_domesticas',SP,2018.0,159.301354,107.505,181.305805,47950.408571,7.718337,8.002833,9.806023,0.0,0.0,1.0,14.081303,21472.990148,424423.205949,5.0
SP,106.68,16.78,3400.0,48000.0,b'moveis_decoracao',SP,2017.0,49.8,49.8,0.0,8562.668571,11.93053,14.857143,9.861342,1.0,0.0,0.0,210.425532,6204.362323,100733.911078,8.0
RJ,272.84,22.85,3075.0,45540.0,b'brinquedos',RJ,2017.0,145.587227,105.38,124.665594,37111.531429,10.920741,11.415686,11.723562,0.0,1.0,1.0,20.399438,7301.300601,343480.138209,9.0
SP,251.28,12.28,400.0,2704.0,b'relogios_presentes',SP,2017.0,146.715233,109.725,129.439023,10472.137143,8.714002,9.722772,7.389867,0.0,0.0,0.0,149.638684,6249.281098,26973.463786,8.0
SP,62.78,7.78,250.0,352.0,b'relogios_presentes',SP,2017.0,158.842131,99.2,183.479431,34978.944286,10.230087,9.580645,11.723562,1.0,1.0,0.0,52.094064,7341.157161,343480.138209,16.0
SP,121.09,21.19,2500.0,12000.0,b'moveis_decoracao',PR,2017.0,153.49287,95.21,170.620632,29695.538571,11.366604,11.052174,11.846389,0.0,0.0,1.0,317.445492,5491.322893,343516.704227,12.0
SP,52.93,12.94,350.0,3800.0,b'cama_mesa_banho',SP,2018.0,149.347185,101.37,176.11617,43528.085714,11.26894,29.25,11.552505,0.0,0.0,0.0,81.853632,32055.217343,488209.852444,9.0
SP,57.8,11.85,300.0,3800.0,b'cama_mesa_banho',SP,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,236.553878,5980.905203,254990.21744,8.0
SP,236.7,16.06,300.0,1980.0,b'beleza_saude',SP,2018.0,153.49,103.895,174.533391,34391.242857,9.921734,9.686667,11.552505,0.0,0.0,0.0,78.610803,22637.657096,488209.852444,7.0
RJ,44.1,15.1,233.0,4928.0,b'esporte_lazer',SP,2017.0,178.133991,100.96,234.07599,19868.252857,12.512774,17.666667,11.02144,0.0,0.0,0.0,333.191078,22471.067853,304388.330097,13.0
SP,163.02,25.22,300.0,5824.0,b'informatica_acessorios',PR,2018.0,134.780767,104.59,121.482496,22043.92,15.955734,0.0,15.685915,0.0,0.0,0.0,534.200769,28866.393802,350875.393133,7.0
SP,86.02,16.12,2200.0,1936.0,b'esporte_lazer',SP,2017.0,154.255893,101.8,196.326533,28541.915714,11.778019,15.714286,11.886244,0.0,0.0,0.0,182.929463,16836.765652,291113.407386,5.0
SP,183.4,9.41,500.0,6358.0,b'relogios_presentes',SP,2018.0,152.441729,108.1,161.980799,20770.601429,17.99406,19.779874,13.715038,0.0,0.0,1.0,76.556481,10141.722238,455464.133916,7.0
SP,41.46,7.97,105.0,8000.0,b'esporte_lazer',SP,2018.0,153.49,103.895,174.533391,34391.242857,9.921734,9.686667,11.552505,0.0,0.0,0.0,130.423355,22637.657096,488209.852444,7.0
RJ,153.2,18.2,1600.0,31500.0,b'esporte_lazer',SP,2018.0,182.13625,139.795,177.899632,29850.881429,13.875819,15.172043,13.715038,1.0,0.0,0.0,550.44172,5745.475222,455464.133916,12.0
SP,152.86,17.86,1850.0,12000.0,b'cama_mesa_banho',SP,2018.0,129.072222,101.905,127.159016,32818.134286,14.44109,14.62069,14.586934,1.0,0.0,0.0,295.521485,7789.75102,421109.470293,22.0
SP,209.15,9.16,650.0,5250.0,b'brinquedos',SP,2018.0,230.690588,110.08,498.661371,47643.954286,15.787153,14.149425,14.949342,1.0,0.0,0.0,27.75309,8548.243897,390767.341004,1.0
SP,101.5,17.5,1383.0,20000.0,b'cama_mesa_banho',SP,2018.0,168.326011,101.18,236.567079,47381.472857,14.236961,13.421622,16.552935,0.0,0.0,0.0,317.126553,20328.449557,471112.176282,7.0
SP,102.14,12.96,750.0,18375.0,b'utilidades_domesticas',SP,2018.0,146.014415,112.3,130.785534,21616.735714,18.373546,19.484746,13.715038,0.0,0.0,1.0,92.879957,6369.767111,455464.133916,10.0
SP,169.76,17.77,13500.0,48125.0,b'cama_mesa_banho',SP,2017.0,115.233873,85.14,85.48202,20211.788333,10.06759,10.210526,10.36886,0.0,0.0,0.0,322.280744,13218.557754,254990.21744,7.0
RJ,57.3,14.1,300.0,7480.0,b'esporte_lazer',SP,2017.0,171.089598,111.17,214.438621,26340.533333,11.765762,12.847222,11.846389,0.0,0.0,1.0,351.0217,9755.181079,343516.704227,12.0
SP,165.78,17.78,850.0,8349.0,b'moveis_decoracao',PR,2017.0,211.59,197.49,165.630734,5452.14,8.867878,8.487179,7.389867,0.0,0.0,1.0,494.323287,0.0,26973.463786,4.0
SP,602.69,13.69,250.0,2592.0,b'informatica_acessorios',SP,2018.0,173.101411,103.455,287.29372,34277.101429,14.435286,13.444444,14.586934,0.0,0.0,0.0,34.445191,24079.96436,421109.470293,6.0
SP,64.18,21.18,7850.0,48608.0,b'utilidades_domesticas',SP,2017.0,119.743333,122.735,63.239887,19542.785,11.336531,11.095238,11.02144,1.0,0.0,1.0,95.640588,3284.103999,304388.330097,3.0
SP,101.96,15.36,173.0,2808.0,b'informatica_acessorios',PR,2018.0,163.927708,107.53,183.524248,33118.39,13.167552,14.270358,15.685915,0.0,0.0,0.0,533.245062,17088.035922,350875.393133,12.0
SP,52.38,7.39,250.0,2080.0,b'utilidades_domesticas',SP,2018.0,148.202583,107.155,148.883101,45667.235714,13.69657,11.316568,16.552935,0.0,0.0,1.0,68.230702,18884.627553,471112.176282,4.0
SP,357.9,39.9,8400.0,49440.0,b'moveis_decoracao',SP,2017.0,158.842131,99.2,183.479431,34978.944286,10.230087,9.580645,11.723562,1.0,1.0,0.0,6.497059,7341.157161,343480.138209,3.0
SP,38.01,8.11,300.0,1200.0,b'beleza_saude',SP,2017.0,171.685393,104.965,208.343832,34017.224286,10.359448,9.852843,11.723562,0.0,1.0,1.0,160.450319,14589.250224,343480.138209,5.0
SP,237.63,15.64,1750.0,13125.0,b'cama_mesa_banho',SP,2018.0,178.715612,119.54,213.451031,45414.22,16.076752,21.275862,14.949342,0.0,0.0,0.0,305.798304,18922.233675,390767.341004,6.0
SP,470.42,31.42,1200.0,11730.0,b'informatica_acessorios',PR,2017.0,49.8,49.8,0.0,8562.668571,11.93053,14.857143,9.861342,1.0,0.0,0.0,519.016813,6204.362323,100733.911078,16.0
SP,60.1,15.11,1250.0,12122.0,b'brinquedos',PR,2017.0,134.22,77.57,171.594971,23741.675714,13.067709,10.772727,11.02144,1.0,0.0,0.0,325.333027,6677.031775,304388.330097,3.0
SP,105.57,6.57,396.0,2772.0,b'relogios_presentes',SP,2018.0,163.764188,108.9,213.609864,49372.958571,11.394114,9.16338,16.552935,0.0,0.0,1.0,234.235903,28540.149545,471112.176282,16.0
SP,90.18,20.18,1700.0,20000.0,b'moveis_decoracao',SP,2018.0,143.215217,100.22,136.419341,32738.215714,14.266896,14.619632,14.586934,0.0,0.0,0.0,92.142718,17421.242323,421109.470293,5.0
SP,25.67,12.79,180.0,2304.0,b'informatica_acessorios',SP,2018.0,169.101283,112.68,247.276641,23369.875714,7.619223,9.063401,11.552505,0.0,0.0,0.0,305.510374,25226.900324,488209.852444,4.0
SP,280.12,30.12,12250.0,70875.0,b'moveis_decoracao',SP,2017.0,126.054516,94.75,104.646368,39187.948571,12.972208,13.765152,11.723562,0.0,1.0,1.0,10.85178,4499.905426,343480.138209,4.0
SP,314.43,15.43,150.0,1932.0,b'esporte_lazer',PR,2018.0,149.347185,101.37,176.11617,43528.085714,11.26894,29.25,11.552505,0.0,0.0,0.0,365.254666,32055.217343,488209.852444,8.0
SP,380.46,110.56,11850.0,43808.0,b'moveis_decoracao',MG,2018.0,183.830466,112.61,316.135736,42949.447143,11.135274,8.755556,9.806023,0.0,0.0,0.0,471.198086,16157.10594,424423.205949,5.0
RJ,28.02,14.52,3550.0,1848.0,b'esporte_lazer',MG,2017.0,142.58125,101.825,132.708429,15159.335714,11.035853,10.692982,9.861342,0.0,0.0,1.0,246.703374,6712.188108,100733.911078,6.0
RJ,153.2,18.2,2250.0,23625.0,b'cama_mesa_banho',SP,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,581.191124,7671.482249,343480.138209,22.0
SP,47.94,19.04,300.0,8000.0,b'utilidades_domesticas',SP,2018.0,164.664059,104.53,192.360704,41863.845714,14.303145,11.524272,14.949342,0.0,0.0,1.0,88.187957,3319.753068,390767.341004,4.0
SP,103.14,16.24,1383.0,20000.0,b'cama_mesa_banho',SP,2018.0,150.203391,106.62,166.113421,31386.824286,13.612885,14.741228,15.685915,0.0,0.0,1.0,310.864726,14253.801846,350875.393133,11.0
SP,350.19,11.19,200.0,2592.0,b'informatica_acessorios',SP,2017.0,150.496485,98.79,192.091204,22327.663333,10.647157,11.913514,11.02144,0.0,0.0,0.0,20.278,10465.210588,304388.330097,7.0
SP,92.83,7.94,321.0,3458.0,b'informatica_acessorios',SP,2018.0,156.679815,97.58,190.359542,39699.388571,14.649802,14.541779,14.586934,0.0,0.0,0.0,68.447067,21271.585853,421109.470293,11.0
SP,58.71,13.71,800.0,17640.0,b'brinquedos',SP,2018.0,131.65038,97.905,114.397451,36233.257143,16.757886,15.848066,14.949342,0.0,0.0,1.0,354.366941,14591.435645,390767.341004,7.0
SP,87.55,12.65,107.0,3211.0,b'informatica_acessorios',PR,2018.0,166.735901,111.215,173.923998,37208.562857,14.630938,14.309677,15.685915,0.0,0.0,0.0,438.374923,15678.107973,350875.393133,6.0
SP,82.79,7.79,300.0,352.0,b'relogios_presentes',SP,2018.0,165.430319,118.74,185.144258,37786.594286,8.86101,14.0,9.806023,0.0,0.0,0.0,137.289713,27238.912642,424423.205949,2.0
SP,95.22,15.32,1100.0,6400.0,b'cama_mesa_banho',MG,2017.0,156.88898,98.415,188.706926,12938.635714,11.240543,11.30303,9.861342,0.0,0.0,1.0,481.498691,9137.104943,100733.911078,6.0
SP,41.53,15.55,1200.0,17500.0,b'moveis_decoracao',SP,2017.0,171.650171,111.02,204.013029,22602.584286,11.85334,13.208333,11.886244,0.0,0.0,1.0,92.580475,15778.814035,291113.407386,3.0
SP,590.37,50.67,7500.0,27027.0,b'cama_mesa_banho',SP,2017.0,167.910226,101.74,201.404231,26511.02,12.189911,10.985646,11.02144,0.0,0.0,1.0,121.525719,11049.962423,304388.330097,11.0
SP,707.16,17.17,500.0,2565.0,b'relogios_presentes',SP,2017.0,142.739389,91.35,157.946178,21981.448333,12.278808,12.564593,11.846389,0.0,0.0,0.0,78.57763,16245.501187,343516.704227,8.0
SP,605.56,16.56,710.0,3458.0,b'relogios_presentes',SP,2018.0,177.759936,101.965,318.188102,43288.224286,16.61353,14.788043,14.949342,0.0,0.0,1.0,293.791997,16646.356044,390767.341004,6.0
SP,208.55,9.55,350.0,1188.0,b'beleza_saude',SP,2018.0,182.363333,197.58,145.941184,42215.187143,7.725264,5.880435,9.806023,1.0,0.0,0.0,26.95106,14192.500276,424423.205949,2.0
RJ,74.2,30.2,600.0,14040.0,b'informatica_acessorios',SP,2017.0,380.32,126.865,567.671024,13590.047143,10.439479,10.35,12.847377,1.0,0.0,0.0,521.770351,12385.408205,250658.264608,11.0
SP,64.07,13.37,1860.0,38700.0,b'brinquedos',SP,2017.0,182.472391,99.825,300.998966,28462.505714,11.703354,10.242424,11.846389,0.0,0.0,1.0,152.071332,10830.692676,343516.704227,12.0
SP,26.39,7.39,350.0,7500.0,b'informatica_acessorios',SP,2018.0,158.535874,102.885,208.84466,46018.041429,10.665752,9.95493,16.552935,0.0,0.0,0.0,18.256363,16477.37064,471112.176282,1.0
SP,223.27,13.37,2150.0,9240.0,b'esporte_lazer',SP,2018.0,179.296989,99.215,259.708871,37844.802857,16.67118,18.518519,14.949342,0.0,0.0,0.0,69.216874,20423.937563,390767.341004,7.0
SP,222.92,15.62,917.0,8700.0,b'informatica_acessorios',PR,2017.0,163.019911,102.245,198.882049,12734.691429,12.927505,10.918033,11.572975,0.0,0.0,0.0,542.990204,8814.468704,176081.63596,6.0
SP,114.34,26.74,3400.0,15180.0,b'cama_mesa_banho',SP,2018.0,154.196096,116.575,139.922443,30766.407143,16.37013,23.0,13.715038,0.0,0.0,0.0,169.674804,13134.717058,455464.133916,9.0
SP,24.75,11.85,300.0,5984.0,b'esporte_lazer',SP,2017.0,150.525117,96.8,149.986026,33145.33,10.492922,10.645161,11.723562,0.0,1.0,1.0,154.838967,21900.982878,343480.138209,17.0
SP,72.9,16.11,350.0,1750.0,b'moveis_decoracao',PR,2018.0,145.878176,96.22,171.829528,33595.818571,13.073505,13.859107,15.685915,0.0,0.0,0.0,718.939386,19901.937245,350875.393133,7.0
SP,175.86,23.86,1750.0,4096.0,b'beleza_saude',RJ,2018.0,165.294933,123.16,160.011189,31556.324286,9.818917,16.222222,11.552505,0.0,0.0,0.0,284.488258,17932.598295,488209.852444,8.0
RJ,241.36,79.36,7800.0,94080.0,b'utilidades_domesticas',SP,2017.0,150.525117,96.8,149.986026,33145.33,10.492922,10.645161,11.723562,0.0,1.0,1.0,353.287937,21900.982878,343480.138209,13.0
SP,71.65,12.75,600.0,7560.0,b'moveis_decoracao',SP,2017.0,210.194207,109.58,569.639556,19312.408571,9.615022,4.0,12.847377,0.0,0.0,0.0,96.180525,9792.951707,250658.264608,7.0
