customer_state,total_payment_value,total_freight,total_weight_g,total_volume_cm3,principal_category_by_price,principal_seller_state_by_price,purchase_year,facturacion_promedio_t1,facturacion_mediana_t1,facturacion_std_t1,facturacion_total_7d_avg,dias_entrega_promedio_7d_avg,dias_entrega_promedio_t2,dias_entrega_promedio_prev_month,es_post_domingo_festivo,es_diciembre,es_fin_de_semana_extendido,distancia_km,distancia_total_t1,distancia_total_prev_month,delivery_days
SP,118.28,7.96,200.0,990.0,b'beleza_saude',SP,2018,142.808909,102.05,120.419847,36148.887143,17.417759,13.025907,16.552935,1,0,0,70.420071,8617.038965,471112.176282,2.0
SP,306.79,26.8,7550.0,44800.0,b'esporte_lazer',RJ,2018,137.108407,103.86,112.256389,35176.277143,12.796586,12.971429,15.685915,0,0,1,512.096869,6317.603944,350875.393133,10.0
SP,166.68,16.81,517.0,5577.0,b'informatica_acessorios',MG,2018,155.520103,106.6,187.332222,30710.462857,15.227887,11.519802,13.715038,0,0,1,446.589994,10813.03843,455464.133916,11.0
SP,67.94,13.04,400.0,3750.0,b'moveis_decoracao',SP,2018,177.537486,101.75,426.977285,38259.934286,7.540148,8.20625,11.552505,0,0,1,198.11131,22420.746301,488209.852444,4.0
SP,192.22,16.23,4100.0,12920.0,b'cama_mesa_banho',SP,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,254.674271,885.370612,100733.911078,5.0
SP,101.73,11.83,1500.0,20000.0,b'brinquedos',SP,2017,139.82275,98.83,131.412715,37321.215714,10.210064,11.163009,11.723562,0,1,0,59.903856,26502.630735,343480.138209,10.0
SP,82.33,12.43,2600.0,15000.0,b'moveis_decoracao',SP,2018,167.163844,113.93,192.128,41479.312857,15.670482,13.37766,14.949342,0,0,0,31.025587,15869.929561,390767.341004,10.0
SP,57.29,7.39,150.0,2816.0,b'esporte_lazer',SP,2018,201.194078,128.2,293.978109,46350.867143,14.427591,14.036254,13.721701,0,0,1,13.377918,4495.94406,481297.418576,3.0
SP,71.44,11.44,1500.0,24684.0,b'informatica_acessorios',SP,2018,153.49,103.895,174.533391,34391.242857,9.921734,9.686667,11.552505,0,0,0,5.946054,22637.657096,488209.852444,1.0
SP,47.78,7.78,700.0,6325.0,b'brinquedos',SP,2017,151.02404,104.875,179.633941,20038.504286,12.845585,13.364238,11.846389,0,0,0,30.707919,23162.28642,343516.704227,7.0
SP,65.62,13.72,900.0,2400.0,b'cama_mesa_banho',SP,2018,158.947276,111.31,185.219078,36466.665714,15.031157,15.204403,14.586934,0,0,0,173.235653,12716.33219,421109.470293,12.0
SP,45.62,8.72,200.0,4096.0,b'moveis_decoracao',SP,2017,92.646667,80.52,42.498052,19107.818571,10.490189,9.785714,10.36886,1,0,0,5.494242,5209.893061,254990.21744,4.0
SP,139.8,0.0,5200.0,30000.0,b'moveis_decoracao',SP,2018,179.338817,105.315,261.721228,48319.182857,13.922536,12.3531,16.552935,0,0,0,69.274545,23276.77906,471112.176282,6.0
SP,233.22,18.22,9750.0,12600.0,b'cama_mesa_banho',SP,2017,158.44375,157.415,85.901293,17597.752857,10.40811,9.111111,12.847377,1,0,0,313.322888,6038.563721,250658.264608,6.0
RJ,98.56,15.33,200.0,2912.0,b'informatica_acessorios',SP,2017,186.376436,109.94,237.235682,25890.885714,11.125973,11.144737,11.846389,0,0,0,509.708866,9691.526533,343516.704227,14.0
SP,28.69,12.79,400.0,2057.0,b'utilidades_domesticas',SP,2018,153.49,103.895,174.533391,34391.242857,9.921734,9.686667,11.552505,0,0,0,383.322451,22637.657096,488209.852444,7.0
SP,686.1,27.2,9600.0,39984.0,b'esporte_lazer',SP,2017,133.54451,97.08,139.564923,15678.452857,10.951708,8.181818,11.140125,0,0,0,39.635344,11643.171343,204408.639154,2.0
RJ,57.1,14.11,200.0,1232.0,b'brinquedos',SP,2017,82.627,72.785,48.790573,13480.955714,12.979776,11.266667,11.572975,1,0,0,354.766855,5632.01507,176081.63596,6.0
SP,31.77,7.78,100.0,4500.0,b'beleza_saude',SP,2017,189.938098,110.78,251.881291,21365.408333,11.661881,12.833333,11.02144,0,0,1,24.60778,13973.51743,304388.330097,5.0
SP,23.28,8.29,350.0,3672.0,b'informatica_acessorios',SP,2018,188.087573,108.53,230.445267,48617.692857,7.75761,8.315104,9.806023,0,0,1,57.69484,5565.531973,424423.205949,2.0
SP,78.47,9.47,550.0,8000.0,b'beleza_saude',SP,2017,160.011418,104.245,186.068829,9848.051429,11.79097,10.0,9.861342,0,0,0,7.071386,8958.387421,100733.911078,6.0
SP,192.9,13.91,292.0,1632.0,b'relogios_presentes',SP,2018,104.07,104.07,0.0,8580.56,8.470916,7.61039,11.552505,1,0,0,291.396546,8704.073599,488209.852444,7.0
SP,224.06,24.16,4100.0,24206.0,b'moveis_decoracao',PR,2018,169.267778,78.93,196.426997,38274.044286,8.890272,7.752809,9.806023,1,0,0,346.298115,9749.84977,424423.205949,4.0
SP,36.78,7.78,200.0,352.0,b'relogios_presentes',SP,2017,92.646667,80.52,42.498052,19107.818571,10.490189,9.785714,10.36886,1,0,0,85.126753,5209.893061,254990.21744,2.0
SP,128.1,8.1,300.0,2640.0,b'relogios_presentes',SP,2018,151.823333,108.85,154.937014,42468.724286,11.273584,7.962733,9.806023,0,0,0,6.416169,19769.173494,424423.205949,4.0
SP,29.24,9.34,800.0,18000.0,b'utilidades_domesticas',SP,2017,150.340833,110.59,116.636958,20260.79,12.827611,11.961111,11.846389,0,0,1,12.044035,1752.27189,343516.704227,3.0
RJ,236.88,16.98,9800.0,44100.0,b'esporte_lazer',PR,2017,163.787027,96.93,176.903978,19735.711429,10.132466,10.412791,10.36886,0,0,1,686.009658,423.279354,254990.21744,10.0
SP,117.85,17.95,1700.0,7448.0,b'cama_mesa_banho',MG,2018,225.2675,91.795,299.015874,31722.644286,16.966953,16.553191,13.715038,1,0,0,256.724384,2425.737412,455464.133916,18.0
SP,38.75,11.85,400.0,1040.0,b'cama_mesa_banho',SP,2017,77.191538,75.63,46.231234,21003.795714,12.21512,13.02439,13.725249,1,0,0,302.186447,10102.384569,117455.248491,6.0
SP,353.36,23.56,10652.0,113600.0,b'cama_mesa_banho',SP,2018,154.873096,111.6,167.824996,45981.09,15.435221,15.877841,14.949342,0,0,0,18.269626,19863.04796,390767.341004,2.0
SP,369.65,84.66,33450.0,186000.0,b'moveis_decoracao',SP,2018,201.745204,110.875,361.010824,42575.537143,16.859029,14.101227,14.949342,1,0,1,148.860098,1165.502251,390767.341004,4.0
RJ,299.44,9.44,300.0,3000.0,b'esporte_lazer',RJ,2017,186.376436,109.94,237.235682,25890.885714,11.125973,11.144737,11.846389,0,0,0,15.327522,9691.526533,343516.704227,4.0
RJ,77.97,18.0,6650.0,40000.0,b'cama_mesa_banho',MG,2018,179.338817,105.315,261.721228,48319.182857,13.922536,12.3531,16.552935,0,0,0,343.094186,23276.77906,471112.176282,5.0
SP,223.6,23.8,5600.0,20592.0,b'moveis_decoracao',SP,2017,163.917576,108.19,190.381784,20326.218571,11.148958,10.428571,12.847377,0,0,0,5.142943,8732.784328,250658.264608,8.0
SP,68.72,8.72,500.0,4800.0,b'esporte_lazer',SP,2017,189.938098,110.78,251.881291,21365.408333,11.661881,12.833333,11.02144,0,0,1,7.627567,13973.51743,304388.330097,4.0
SP,60.73,11.73,4800.0,30492.0,b'utilidades_domesticas',SP,2017,130.392911,84.92,141.001789,17363.6,13.021717,10.382022,12.847377,0,0,1,99.667797,13269.992901,250658.264608,7.0
SP,168.04,22.24,1800.0,9600.0,b'cama_mesa_banho',SP,2017,184.97822,102.245,248.617536,13096.03,12.936148,11.248062,11.572975,0,0,0,99.479519,6085.648348,176081.63596,7.0
SP,123.61,19.61,1150.0,20956.0,b'esporte_lazer',SP,2017,161.769746,113.34,168.980649,26147.744286,11.401738,10.485714,11.886244,0,0,1,369.833079,19226.290171,291113.407386,6.0
SP,236.75,16.75,517.0,5577.0,b'informatica_acessorios',MG,2017,237.752143,155.17,217.990196,9886.454286,13.859306,12.666667,11.572975,0,0,0,448.276188,914.282225,176081.63596,19.0
SP,56.88,13.88,650.0,1710.0,b'cama_mesa_banho',SP,2018,198.723705,117.63,294.763925,39379.098571,11.438082,9.761733,13.721701,0,0,1,259.787118,18979.87422,481297.418576,11.0
SP,222.97,12.97,20100.0,23625.0,b'cama_mesa_banho',SP,2017,120.173333,129.79,56.727381,19868.865714,10.469906,9.1875,11.140125,1,0,0,310.773212,3475.184066,204408.639154,9.0
RJ,159.02,39.22,1200.0,17856.0,b'moveis_decoracao',SP,2018,176.216526,115.225,218.140768,38685.251429,10.016051,13.625,13.721701,0,0,0,758.379701,25382.367825,481297.418576,12.0
SP,81.89,11.99,800.0,23625.0,b'cama_mesa_banho',SP,2017,116.840066,83.715,107.961714,16603.067143,10.580058,11.58156,11.140125,0,0,0,263.331245,9926.461433,204408.639154,7.0
SP,24.86,10.96,250.0,4800.0,b'cama_mesa_banho',SP,2017,161.85822,110.14,222.176103,14893.912857,11.151064,10.992754,9.861342,0,0,0,353.669407,10128.27843,100733.911078,13.0
SP,913.65,14.65,700.0,2873.0,b'relogios_presentes',SP,2018,152.055682,94.5,196.762668,32828.608571,14.565722,15.893993,14.586934,0,0,1,25.235128,13016.56679,421109.470293,8.0
SP,28.33,9.34,700.0,36000.0,b'utilidades_domesticas',SP,2018,225.2675,91.795,299.015874,31722.644286,16.966953,16.553191,13.715038,1,0,0,86.380952,2425.737412,455464.133916,6.0
SP,210.89,12.89,850.0,34375.0,b'brinquedos',SP,2017,173.528304,105.38,239.844784,39983.462857,12.257722,12.727869,11.723562,0,1,1,250.359625,14642.728132,343480.138209,11.0
SP,48.24,9.34,500.0,28500.0,b'beleza_saude',SP,2017,153.787256,105.575,223.387256,21768.088333,10.356619,10.948571,10.36886,0,0,1,17.474821,9973.860249,254990.21744,4.0
SP,81.78,11.88,950.0,23625.0,b'cama_mesa_banho',SP,2017,167.528,89.29,210.133058,15512.01,12.915503,13.0,11.572975,0,0,1,300.354969,0.0,176081.63596,18.0
SP,54.0,14.1,200.0,8000.0,b'informatica_acessorios',MG,2017,146.426294,103.37,142.389928,18437.258571,13.862178,13.216495,13.725249,0,0,0,511.801221,11412.505157,117455.248491,1.0
SP,41.28,8.29,250.0,6237.0,b'brinquedos',SP,2018,184.891053,125.33,119.382388,49571.878571,10.840104,8.741071,16.552935,1,0,0,20.000096,11391.747498,471112.176282,2.0
SP,77.7,7.75,150.0,1404.0,b'beleza_saude',SP,2018,150.651993,112.535,148.282412,37537.504286,9.838063,10.022727,13.721701,0,0,0,27.569775,16495.951326,481297.418576,1.0
SP,310.3,13.58,150.0,4864.0,b'informatica_acessorios',SP,2018,164.725265,103.195,236.312968,38065.002857,13.552517,12.431227,13.715038,0,0,1,236.654896,16988.865107,455464.133916,9.0
SP,69.96,13.97,850.0,21450.0,b'cama_mesa_banho',SP,2018,176.900658,119.26,255.117771,47839.962857,8.721561,9.6743,9.806023,0,0,0,306.150941,19932.515892,424423.205949,5.0
SP,123.09,24.79,10100.0,76800.0,b'utilidades_domesticas',SP,2017,161.70807,116.275,175.243136,15074.481429,11.063914,11.771186,9.861342,0,0,0,8.81636,8895.344761,100733.911078,8.0
SP,18.29,7.39,175.0,10368.0,b'utilidades_domesticas',SP,2018,158.336958,111.87,181.22245,41118.608571,7.509981,8.240223,11.552505,0,0,1,64.268075,20326.010712,488209.852444,3.0
SP,65.67,14.67,2000.0,22140.0,b'utilidades_domesticas',SP,2018,182.363333,197.58,145.941184,42215.187143,7.725264,5.880435,9.806023,1,0,0,399.510975,14192.500276,424423.205949,7.0
SP,43.33,9.34,867.0,7020.0,b'esporte_lazer',SP,2017,151.829279,86.64,237.975352,36206.628571,10.13737,8.344262,11.723562,0,1,0,54.479717,32567.514368,343480.138209,4.0
SP,23.68,7.78,150.0,4950.0,b'esporte_lazer',SP,2017,150.977421,105.37,174.569529,25622.235714,13.622736,11.401235,11.02144,0,0,1,87.787458,10504.001707,304388.330097,4.0
RJ,161.88,18.88,2550.0,12000.0,b'cama_mesa_banho',SP,2018,152.005455,100.75,191.175299,36482.981429,14.848793,14.470588,14.586934,0,0,0,690.291282,16441.681686,421109.470293,14.0
SP,97.8,11.81,1900.0,42000.0,b'cama_mesa_banho',SP,2017,165.428387,122.57,145.807893,34426.001429,10.295814,10.117857,11.723562,0,1,1,40.288943,8790.749176,343480.138209,9.0
SP,58.9,13.9,650.0,8736.0,b'cama_mesa_banho',SP,2018,165.430319,118.74,185.144258,37786.594286,8.86101,14.0,9.806023,0,0,0,301.631643,27238.912642,424423.205949,3.0
SP,136.6,17.6,6550.0,8000.0,b'informatica_acessorios',MG,2018,158.048392,101.285,225.238052,35918.457143,17.651711,15.890909,16.552935,0,0,0,316.016292,19321.393908,471112.176282,5.0
SP,85.14,15.17,2400.0,32000.0,b'cama_mesa_banho',MG,2017,134.889408,92.28,138.390954,19427.338571,10.652064,10.125714,10.36886,0,0,1,525.095516,11549.680449,254990.21744,15.0
SP,157.06,37.26,3600.0,90000.0,b'utilidades_domesticas',PR,2017,175.182111,86.19,443.748326,10058.68,13.91639,13.547826,13.725249,0,0,1,479.343117,6108.022665,117455.248491,5.0
SP,137.16,8.16,200.0,640.0,b'relogios_presentes',SP,2017,179.035,179.035,167.124688,17350.912857,13.969833,12.761905,13.725249,1,0,0,17.580256,11743.774367,117455.248491,0.0
SP,86.71,16.74,5350.0,32000.0,b'cama_mesa_banho',MG,2017,256.43,256.43,0.0,26292.154286,10.763484,9.803922,11.886244,1,0,0,476.186195,5112.176477,291113.407386,7.0
SP,407.88,31.98,4601.0,5508.0,b'relogios_presentes',SP,2018,152.896716,101.01,167.793922,37392.808571,15.195141,14.84252,14.586934,0,0,1,316.959621,14574.566029,421109.470293,9.0
SP,26.78,8.88,594.0,6120.0,b'cama_mesa_banho',SP,2018,271.335714,129.79,342.191097,25554.294286,9.961427,8.637931,11.552505,0,0,0,105.198417,0.0,488209.852444,2.0
SP,193.6,23.6,5168.0,113288.0,b'cama_mesa_banho',SP,2017,171.685393,104.965,208.343832,34017.224286,10.359448,9.852843,11.723562,0,1,1,19.379265,14589.250224,343480.138209,4.0
SP,99.52,9.62,625.0,15435.0,b'brinquedos',SP,2017,198.355068,104.87,444.40946,8319.596,11.593663,0.0,9.861342,0,0,0,14.216495,4562.260529,100733.911078,5.0
SP,155.77,36.77,18150.0,102500.0,b'utilidades_domesticas',SP,2018,170.633018,119.51,202.033343,47203.784286,12.303706,17.0,16.552935,0,0,0,56.318713,30796.301197,471112.176282,3.0
SP,130.0,31.0,15400.0,96000.0,b'moveis_decoracao',SP,2018,182.13625,139.795,177.899632,29850.881429,13.875819,15.172043,13.715038,1,0,0,48.586487,5745.475222,455464.133916,7.0
SP,99.56,17.76,1090.0,7514.0,b'moveis_decoracao',SP,2018,134.32,67.05,161.079081,44519.647143,12.567361,12.145455,16.552935,1,0,0,154.207541,13940.322722,471112.176282,2.0
SP,159.94,14.04,917.0,7680.0,b'informatica_acessorios',PR,2018,142.730641,112.36,110.324291,30763.93,13.622885,13.313043,15.685915,0,0,1,539.536673,3319.566214,350875.393133,11.0
SP,110.96,24.96,3000.0,18000.0,b'cama_mesa_banho',SP,2017,171.157592,101.93,215.97217,25120.108571,12.267415,11.616,11.846389,0,0,0,68.624622,17220.374037,343516.704227,2.0
SP,131.26,25.26,12600.0,352.0,b'utilidades_domesticas',SP,2017,167.718728,113.62,233.361684,41380.555714,13.905954,15.381201,11.723562,0,1,0,92.608547,21027.207364,343480.138209,7.0
SP,71.92,11.92,475.0,11109.0,b'esporte_lazer',SP,2017,170.919272,117.6,172.799682,18785.982857,12.902686,12.0,11.846389,0,0,0,248.07547,9623.066166,343516.704227,6.0
SP,56.04,8.49,500.0,3300.0,b'informatica_acessorios',SP,2018,169.637555,90.62,336.533038,38817.924286,8.834644,8.673591,9.806023,0,0,0,31.284881,21592.876477,424423.205949,5.0
RJ,100.34,15.35,600.0,8151.0,b'beleza_saude',SP,2017,178.59378,114.33,218.286113,22367.927143,12.630185,12.54359,11.02144,0,0,0,331.37991,9337.58671,304388.330097,11.0
SP,98.81,8.82,500.0,15625.0,b'esporte_lazer',SP,2017,181.501739,105.935,266.331441,24559.224286,13.039689,12.307692,11.02144,0,0,0,76.093548,21520.922213,304388.330097,2.0
SP,27.68,7.78,150.0,4000.0,b'informatica_acessorios',SP,2018,146.014415,112.3,130.785534,21616.735714,18.373546,19.484746,13.715038,0,0,1,21.90926,6369.767111,455464.133916,7.0
RJ,179.6,21.6,4338.0,2856.0,b'relogios_presentes',SP,2017,150.977421,105.37,174.569529,25622.235714,13.622736,11.401235,11.02144,0,0,1,510.759261,10504.001707,304388.330097,21.0
RJ,117.82,18.82,902.0,6384.0,b'esporte_lazer',PR,2017,224.111795,126.37,476.893624,5546.086667,7.941952,7.416667,7.389867,0,0,1,675.357989,557.651612,26973.463786,5.0
SP,69.73,12.74,850.0,18000.0,b'cama_mesa_banho',SP,2018,148.941639,101.25,147.380533,34321.814286,13.433079,14.378049,13.715038,0,0,0,308.620098,17768.186978,455464.133916,8.0
RJ,194.0,15.0,400.0,3300.0,b'relogios_presentes',SP,2017,166.872439,124.52,142.644563,20911.592857,13.335999,11.477987,13.725249,0,0,1,384.253089,1584.101569,117455.248491,4.0
SP,59.5,23.7,500.0,9600.0,b'cama_mesa_banho',SP,2017,182.472391,99.825,300.998966,28462.505714,11.703354,10.242424,11.846389,0,0,1,348.824648,10830.692676,343516.704227,15.0
SP,84.26,24.36,1650.0,45000.0,b'esporte_lazer',PR,2018,201.685385,116.9,373.452604,28285.7,15.80946,15.742604,13.721701,0,0,0,408.594869,23061.555043,481297.418576,8.0
SP,33.79,12.79,300.0,4096.0,b'esporte_lazer',SP,2018,141.652491,102.28,137.813934,33514.647143,15.32623,14.967742,14.586934,0,0,0,297.065895,23264.385606,421109.470293,13.0
RJ,62.25,17.25,200.0,2415.0,b'utilidades_domesticas',PR,2018,159.301354,107.505,181.305805,47950.408571,7.718337,8.002833,9.806023,0,0,1,676.577627,21472.990148,424423.205949,5.0
SP,62.78,7.78,150.0,352.0,b'relogios_presentes',SP,2017,150.340833,110.59,116.636958,20260.79,12.827611,11.961111,11.846389,0,0,1,35.77989,1752.27189,343516.704227,7.0
SP,52.49,12.69,650.0,2880.0,b'utilidades_domesticas',SP,2017,120.173333,129.79,56.727381,19868.865714,10.469906,9.1875,11.140125,1,0,0,86.075546,3475.184066,204408.639154,4.0
SP,120.52,20.62,2500.0,12000.0,b'moveis_decoracao',PR,2018,157.079554,100.485,151.119765,49127.597143,10.907773,8.934118,16.552935,0,0,1,436.774891,2555.183266,471112.176282,16.0
RJ,145.56,15.66,6800.0,8000.0,b'brinquedos',SP,2017,137.350864,102.03,142.883837,19853.525714,11.049738,10.53405,11.140125,0,0,1,508.873357,12498.003914,204408.639154,14.0
RJ,85.16,25.26,7000.0,32994.0,b'utilidades_domesticas',SP,2017,130.392911,84.92,141.001789,17363.6,13.021717,10.382022,12.847377,0,0,1,312.440166,13269.992901,250658.264608,10.0
SP,142.02,17.12,800.0,4608.0,b'esporte_lazer',PR,2017,121.939714,105.39,95.447285,21284.347143,11.344009,11.215686,11.886244,1,0,0,332.16288,4663.512374,291113.407386,4.0
SP,94.31,14.31,300.0,2464.0,b'relogios_presentes',RJ,2017,145.587227,105.38,124.665594,37111.531429,10.920741,11.415686,11.723562,0,1,1,359.546334,7301.300601,343480.138209,16.0
SP,92.83,7.94,321.0,3458.0,b'informatica_acessorios',SP,2018,154.873096,111.6,167.824996,45981.09,15.435221,15.877841,14.949342,0,0,0,84.683197,19863.04796,390767.341004,13.0
SP,38.28,8.29,600.0,4940.0,b'informatica_acessorios',SP,2018,184.891053,125.33,119.382388,49571.878571,10.840104,8.741071,16.552935,1,0,0,36.171458,11391.747498,471112.176282,2.0
SP,54.91,23.11,3450.0,28175.0,b'moveis_decoracao',SP,2017,150.525117,96.8,149.986026,33145.33,10.492922,10.645161,11.723562,0,1,1,22.041284,21900.982878,343480.138209,9.0
SP,159.86,9.86,517.0,9240.0,b'brinquedos',SP,2017,139.82275,98.83,131.412715,37321.215714,10.210064,11.163009,11.723562,0,1,0,5.859886,26502.630735,343480.138209,5.0
SP,38.96,10.96,300.0,4500.0,b'moveis_decoracao',SP,2017,97.877857,79.305,59.709526,14191.515714,11.017485,9.561905,9.861342,0,0,1,381.027536,149.725895,100733.911078,12.0
SP,41.9,18.0,225.0,6300.0,b'beleza_saude',SP,2017,133.161111,146.01,89.382178,3357.971667,7.457088,7.387097,51.5,0,0,1,71.967016,0.0,0.0,8.0
SP,47.74,9.34,1400.0,12000.0,b'moveis_decoracao',SP,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,19.634204,7671.482249,343480.138209,3.0
SP,61.84,11.85,375.0,1872.0,b'relogios_presentes',SP,2017,170.139937,115.45,192.966966,35972.163333,15.915555,0.0,11.723562,0,1,0,179.165098,21508.641652,343480.138209,9.0
SP,166.68,16.81,517.0,5577.0,b'informatica_acessorios',MG,2017,145.587227,105.38,124.665594,37111.531429,10.920741,11.415686,11.723562,0,1,1,429.700073,7301.300601,343480.138209,12.0
RJ,210.22,50.73,2603.0,28090.0,b'esporte_lazer',PR,2018,90.735,84.435,58.535089,33828.28,15.822852,13.419355,14.949342,1,0,0,707.124125,5965.757951,390767.341004,13.0
SP,181.25,15.25,1450.0,5760.0,b'beleza_saude',SP,2018,154.851445,113.05,178.839639,47455.257143,11.913726,10.784,16.552935,0,0,0,345.739169,22895.284932,471112.176282,13.0
SP,450.51,36.51,14601.0,168000.0,b'cama_mesa_banho',SP,2018,150.340792,102.1,182.147188,32152.238571,13.564187,14.916667,13.715038,0,0,0,5.478547,24705.299123,455464.133916,1.0
SP,61.61,13.71,717.0,5130.0,b'utilidades_domesticas',SP,2018,161.738085,101.5,225.359252,48035.841429,11.604527,10.155807,16.552935,0,0,1,287.999876,24355.661471,471112.176282,6.0
SP,93.85,15.85,2200.0,31500.0,b'moveis_decoracao',SP,2018,162.296117,106.34,179.038073,35444.298571,9.866731,9.460976,11.552505,0,0,0,19.768774,18584.084399,488209.852444,7.0
SP,82.51,14.52,450.0,1280.0,b'informatica_acessorios',SP,2018,159.399771,103.555,259.86157,47282.015714,15.044324,13.837758,14.949342,0,0,1,32.981175,18708.390092,390767.341004,3.0
SP,222.68,15.62,1300.0,20592.0,b'moveis_decoracao',MG,2017,179.582174,97.52,268.579369,10027.751429,12.333992,11.705882,9.861342,0,0,1,220.108067,6428.379622,100733.911078,12.0
SP,133.47,13.57,7500.0,41650.0,b'cama_mesa_banho',SP,2017,146.32375,113.77,127.605593,14291.518571,11.176915,8.835052,11.572975,0,0,1,13.54097,274.539097,176081.63596,15.0
SP,46.0,14.1,200.0,2378.0,b'informatica_acessorios',MG,2018,147.593276,104.715,166.697669,37965.977143,13.154252,13.464286,13.715038,0,0,0,462.149773,22443.295487,455464.133916,15.0
RJ,145.85,67.14,7700.0,61705.0,b'utilidades_domesticas',MG,2018,98.033333,111.52,47.498752,34814.592857,9.487977,8.650602,11.552505,1,0,0,352.306507,4514.490619,488209.852444,4.0
SP,87.44,13.54,1200.0,8550.0,b'beleza_saude',SP,2017,157.006923,97.9,305.147476,17777.727143,11.923112,12.414966,12.847377,0,0,0,293.131875,6638.448098,250658.264608,10.0
SP,84.12,11.12,500.0,23625.0,b'brinquedos',SP,2017,149.941429,106.77,100.587564,5415.808571,15.335618,14.235294,11.572975,0,0,1,230.471742,51.985421,176081.63596,17.0
SP,17.78,7.78,325.0,3250.0,b'beleza_saude',SP,2017,153.405497,105.28,263.427004,14015.725714,10.494637,4.888889,12.847377,0,0,1,15.245205,4857.064399,250658.264608,4.0
SP,58.74,9.34,529.0,5760.0,b'beleza_saude',SP,2018,150.340792,102.1,182.147188,32152.238571,13.564187,14.916667,13.715038,0,0,0,140.084189,24705.299123,455464.133916,7.0
SP,102.56,6.56,396.0,2772.0,b'relogios_presentes',SP,2018,154.851445,113.05,178.839639,47455.257143,11.913726,10.784,16.552935,0,0,0,294.345425,22895.284932,471112.176282,15.0
SP,137.56,17.76,2000.0,24960.0,b'utilidades_domesticas',SP,2018,123.496,82.665,96.343665,45807.75,14.311568,15.68932,13.721701,1,0,0,22.075497,9339.364683,481297.418576,7.0
SP,53.85,11.85,1800.0,7406.0,b'utilidades_domesticas',SP,2017,134.889408,92.28,138.390954,19427.338571,10.652064,10.125714,10.36886,0,0,1,326.424107,11549.680449,254990.21744,14.0
SP,169.72,13.75,363.0,3042.0,b'relogios_presentes',SP,2018,222.885904,115.82,360.787072,35101.732857,10.107025,8.339041,11.552505,0,0,1,209.332033,4128.664229,488209.852444,12.0
SP,47.67,14.78,250.0,4702.0,b'informatica_acessorios',SP,2018,150.556774,99.42,173.179082,34290.918571,14.711507,16.151515,14.949342,0,0,1,94.584244,2450.51624,390767.341004,3.0
SP,234.64,18.64,2400.0,23625.0,b'cama_mesa_banho',SP,2018,157.54977,104.11,191.652849,30894.621429,9.657912,10.793103,11.552505,0,0,0,287.746069,21970.344302,488209.852444,13.0
RJ,87.63,18.63,700.0,6250.0,b'moveis_decoracao',PR,2018,153.792709,112.67,133.966777,33020.081429,9.607138,15.5,11.552505,0,0,0,664.412462,18306.088923,488209.852444,16.0
SP,103.83,14.93,1581.0,27216.0,b'cama_mesa_banho',SP,2018,152.726291,107.85,182.42993,36683.072857,8.962561,8.550725,9.806023,0,0,0,284.147111,16726.161351,424423.205949,5.0
SP,182.29,12.39,1167.0,20160.0,b'brinquedos',SP,2017,153.49287,95.21,170.620632,29695.538571,11.366604,11.052174,11.846389,0,0,1,83.513964,5491.322893,343516.704227,5.0
SP,24.38,7.39,250.0,1235.0,b'informatica_acessorios',SP,2018,152.005455,100.75,191.175299,36482.981429,14.848793,14.470588,14.586934,0,0,0,13.511443,16441.681686,421109.470293,1.0
SP,53.58,16.58,700.0,7560.0,b'beleza_saude',SP,2018,170.594724,118.085,211.638477,36741.14,15.077519,14.764706,14.586934,0,0,1,24.251391,14038.669952,421109.470293,4.0
SP,144.63,78.63,30000.0,140360.0,b'beleza_saude',RJ,2017,130.392911,84.92,141.001789,17363.6,13.021717,10.382022,12.847377,0,0,1,321.26767,13269.992901,250658.264608,12.0
SP,141.82,11.93,950.0,12800.0,b'cama_mesa_banho',SP,2018,176.042906,106.49,239.218438,42041.981429,9.040365,8.413897,9.806023,0,0,1,58.441587,18198.255375,424423.205949,5.0
SP,175.87,15.87,2300.0,5280.0,b'beleza_saude',RJ,2017,179.334182,110.98,264.49245,16561.954286,14.29952,12.28,13.725249,0,0,0,426.517402,12105.593152,117455.248491,9.0
SP,107.95,12.8,220.0,3432.0,b'informatica_acessorios',PR,2018,111.365556,89.395,56.761406,30507.954286,13.280247,12.397436,15.685915,1,0,0,533.202617,1008.967727,350875.393133,9.0
SP,462.56,12.56,483.0,3640.0,b'esporte_lazer',SP,2017,136.972821,105.18,131.07187,19117.032857,10.703725,12.5,11.140125,0,0,0,67.665272,13246.903925,204408.639154,7.0
RJ,45.0,15.1,250.0,1200.0,b'beleza_saude',SP,2018,135.589615,112.23,112.496734,22358.825714,19.958873,20.159574,13.715038,1,0,0,445.043019,2410.21133,455464.133916,4.0
SP,26.77,7.78,100.0,896.0,b'informatica_acessorios',SP,2018,150.340792,102.1,182.147188,32152.238571,13.564187,14.916667,13.715038,0,0,0,11.074074,24705.299123,455464.133916,1.0
RJ,435.65,36.65,9900.0,60000.0,b'utilidades_domesticas',SP,2018,129.624286,124.02,33.268779,11724.394286,18.554286,17.131579,13.721701,0,0,1,348.420562,4022.057178,481297.418576,14.0
